ISO3,Date,Tests_diff,Tests
KOR,2020-06-08,7552,816872
KOR,2020-06-09,14698,831570
KOR,2020-06-10,17211,848781
KOR,2020-06-11,15645,864426
KOR,2020-06-12,15849,880275
KOR,2020-06-13,14109,894384
KOR,2020-06-14,7620,902004
KOR,2020-06-15,5954,907958
KOR,2020-06-16,12209,920167
KOR,2020-06-17,14199,934366
KOR,2020-06-18,12664,947030
KOR,2020-06-19,12875,959905
KOR,2020-06-20,12558,972463
KOR,2020-06-21,6961,979424
KOR,2020-06-22,6271,985695
KOR,2020-06-23,11071,996766
KOR,2020-06-24,14618,1011384
KOR,2020-06-25,13226,1024610
KOR,2020-06-26,11909,1036519
KOR,2020-06-27,10427,1046946
KOR,2020-06-28,8776,1055722
KOR,2020-06-29,8765,1064487
KOR,2020-06-30,11502,1075989
KOR,2020-07-01,12748,1088737
KOR,2020-07-02,10475,1099212
KOR,2020-07-03,10021,1109233
KOR,2020-07-04,11001,1120234
KOR,2020-07-05,0,1120234
KOR,2020-07-06,0,1120234
KOR,2020-07-07,12015,1132249
KOR,2020-07-08,13204,1145453
KOR,2020-07-09,12136,1157589
KOR,2020-07-10,13504,1171093
KOR,2020-07-11,0,1171093
KOR,2020-07-12,0,1171093
KOR,2020-07-13,6153,1177246
KOR,2020-07-14,9860,1187106
KOR,2020-07-15,11692,1198798
KOR,2020-07-16,9925,1208723
KOR,2020-07-17,9963,1218686
KOR,2020-07-18,9374,1228060
KOR,2020-07-19,6065,1234125
KOR,2020-07-20,5545,1239670
KOR,2020-07-21,9635,1249305
KOR,2020-07-22,11794,1261099
KOR,2020-07-23,9116,1270215
KOR,2020-07-24,10332,1280547
KOR,2020-07-25,9185,1289732
KOR,2020-07-26,4759,1294491
KOR,2020-07-27,4492,1298983
KOR,2020-07-28,9056,1308039
KOR,2020-07-29,10721,1318760
KOR,2020-07-30,9216,1327976
KOR,2020-07-31,8269,1336245
KOR,2020-08-01,8086,1344331
KOR,2020-08-02,4926,1349257
KOR,2020-08-03,3878,1353135
KOR,2020-08-04,8700,1361835
KOR,2020-08-05,8641,1370476
KOR,2020-08-06,8759,1379235
KOR,2020-08-07,8128,1387363
KOR,2020-08-08,7825,1395188
KOR,2020-08-09,3438,1398626
KOR,2020-08-10,4060,1402686
KOR,2020-08-11,8448,1411134
KOR,2020-08-12,8922,1420056
KOR,2020-08-13,7823,1427879
KOR,2020-08-14,7852,1435731
KOR,2020-08-15,8726,1444457
KOR,2020-08-16,6104,1450561
KOR,2020-08-17,5724,1456285
KOR,2020-08-18,6317,1462602
KOR,2020-08-19,12219,1474821
KOR,2020-08-20,15043,1489864
KOR,2020-08-21,16993,1506857
KOR,2020-08-22,17295,1524152
KOR,2020-08-23,10249,1534401
KOR,2020-08-24,12805,1547206
KOR,2020-08-25,19048,1566254
KOR,2020-08-26,21236,1587490
KOR,2020-08-27,20827,1608317
KOR,2020-08-28,19468,1627785
KOR,2020-08-29,18277,1646062
KOR,2020-08-30,10866,1656928
KOR,2020-08-31,13664,1670592
KOR,2020-09-01,22524,1693116
KOR,2020-09-02,21210,1714326
KOR,2020-09-03,21481,1735807
KOR,2020-09-04,0,1735807
KOR,2020-09-05,0,1735807
KOR,2020-09-06,11346,1747153
KOR,2020-09-07,7874,1755027
KOR,2020-09-08,18520,1773547
KOR,2020-09-09,22993,1796540
KOR,2020-09-10,20872,1817412
KOR,2020-09-11,23215,1840627
KOR,2020-09-12,17843,1858470
KOR,2020-09-13,7934,1866404
KOR,2020-09-14,7961,1874365
KOR,2020-09-15,13742,1888107
KOR,2020-09-16,15722,1903829
KOR,2020-09-17,13394,1917223
KOR,2020-09-18,14578,1931801
KOR,2020-09-19,13495,1945296
KOR,2020-09-20,7970,1953266
KOR,2020-09-21,6626,1959892
KOR,2020-09-22,12837,1972729
KOR,2020-09-23,14482,1987211
KOR,2020-09-24,11845,1999056
KOR,2020-09-25,12484,2011540
KOR,2020-09-26,11136,2022676
KOR,2020-09-27,5802,2028478
KOR,2020-09-28,5077,2033555
KOR,2020-09-29,10272,2043827
KOR,2020-09-30,9415,2053242
KOR,2020-10-01,6003,2059245
KOR,2020-10-02,5376,2064621
KOR,2020-10-03,4790,2069411
KOR,2020-10-04,5657,2075068
KOR,2020-10-05,5702,2080770
KOR,2020-10-06,12765,2093535
KOR,2020-10-07,13239,2106774
KOR,2020-10-08,11931,2118705
KOR,2020-10-09,11668,2130373
KOR,2020-10-10,6168,2136541
KOR,2020-10-11,5478,2142019
KOR,2020-10-12,5238,2147257
KOR,2020-10-13,12229,2159486
KOR,2020-10-14,14411,2173897
KOR,2020-10-15,9419,2183316
KOR,2020-10-16,9594,2192910
KOR,2020-10-17,9138,2202048
KOR,2020-10-18,5539,2207587
KOR,2020-10-19,5715,2213302
KOR,2020-10-20,9469,2222771
KOR,2020-10-21,12066,2234837
KOR,2020-10-22,11514,2246351
KOR,2020-10-23,12679,2259030
KOR,2020-10-24,10600,2269630
KOR,2020-10-25,5673,2275303
KOR,2020-10-26,7037,2282340
KOR,2020-10-27,13083,2295423
KOR,2020-10-28,15472,2310895
KOR,2020-10-29,11774,2322669
KOR,2020-10-30,14028,2336697
KOR,2020-10-31,12956,2349653
KOR,2020-11-01,6978,2356631
KOR,2020-11-02,5334,2361965
KOR,2020-11-03,12918,2374883
KOR,2020-11-04,13961,2388844
KOR,2020-11-05,10639,2399483
KOR,2020-11-06,12041,2411524
KOR,2020-11-07,10347,2421871
KOR,2020-11-08,6200,2428071
KOR,2020-11-09,6165,2434236
KOR,2020-11-10,12708,2446944
KOR,2020-11-11,11741,2458685
KOR,2020-11-12,12642,2471327
KOR,2020-11-13,10804,2482131
KOR,2020-11-14,11305,2493436
KOR,2020-11-15,7903,2501339
KOR,2020-11-16,8877,2510216
KOR,2020-11-17,15176,2525392
KOR,2020-11-18,17121,2542513
KOR,2020-11-19,16644,2559157
KOR,2020-11-20,16982,2576139
KOR,2020-11-21,20101,2596240
KOR,2020-11-22,9460,2605700
KOR,2020-11-23,10819,2616519
KOR,2020-11-24,22950,2639469
KOR,2020-11-25,21937,2661406
KOR,2020-11-26,22118,2683524
KOR,2020-11-27,20255,2703779
KOR,2020-11-28,20270,2724049
KOR,2020-11-29,10932,2734981
KOR,2020-11-30,13665,2748646
KOR,2020-12-01,21298,2769944
KOR,2020-12-02,22711,2792655
KOR,2020-12-03,24282,2816937
KOR,2020-12-04,27295,2844232
KOR,2020-12-05,20836,2865068
KOR,2020-12-06,12922,2877990
KOR,2020-12-07,14215,2892205
KOR,2020-12-08,8685,2900890
KOR,2020-12-09,28105,2928995
KOR,2020-12-10,27027,2956022
KOR,2020-12-11,28342,2984364
KOR,2020-12-12,29597,3013961
KOR,2020-12-13,21344,3035305
KOR,2020-12-14,23326,3058631
KOR,2020-12-15,0,3058631
KOR,2020-12-16,0,3058631
KOR,2020-12-17,45597,3104228
KOR,2020-12-18,39595,3143823
KOR,2020-12-19,40837,3184660
KOR,2020-12-20,23605,3208265
KOR,2020-12-21,23804,3232069
KOR,2020-12-22,53880,3285949
KOR,2020-12-23,52159,3338108
KOR,2020-12-24,58215,3396323
KOR,2020-12-25,50891,3447214
KOR,2020-12-26,29835,3477049
KOR,2020-12-27,27033,3504082
KOR,2020-12-28,28993,3533075
KOR,2020-12-29,58790,3591865
KOR,2020-12-30,60532,3652397
KOR,2020-12-31,55791,3708188
KOR,2021-01-01,48849,3757037
KOR,2021-01-02,31021,3788058
KOR,2021-01-03,30954,3819012
KOR,2021-01-04,31510,3850522
KOR,2021-01-05,59734,3910256
KOR,2021-01-06,67176,3977432
KOR,2021-01-07,65261,4042693
KOR,2021-01-08,61505,4104198
KOR,2021-01-09,64141,4168339
KOR,2021-01-10,28317,4196656
KOR,2021-01-11,29912,4226568
KOR,2021-01-12,65393,4291961
KOR,2021-01-13,62083,4354044
KOR,2021-01-14,66219,4420263
KOR,2021-01-15,60135,4480398
KOR,2021-01-16,60879,4541277
KOR,2021-01-17,25274,4566551
KOR,2021-01-18,27280,4593831
KOR,2021-01-19,56796,4650627
KOR,2021-01-20,58007,4708634
KOR,2021-01-21,52550,4761184
KOR,2021-01-22,52554,4813738
KOR,2021-01-23,43986,4857724
KOR,2021-01-24,25506,4883230
KOR,2021-01-25,22953,4906183
KOR,2021-01-26,42607,4948790
KOR,2021-01-27,46676,4995466
KOR,2021-01-28,51945,5047411
KOR,2021-01-29,43746,5091157
KOR,2021-01-30,44224,5135381
KOR,2021-01-31,20535,5155916
KOR,2021-02-01,21116,5177032
KOR,2021-02-02,44762,5221794
KOR,2021-02-03,60717,5282511
KOR,2021-02-04,64692,5347203
KOR,2021-02-05,57164,5404367
KOR,2021-02-06,0,5404367
KOR,2021-02-07,0,5404367
KOR,2021-02-08,0,5404367
KOR,2021-02-09,0,5404367
KOR,2021-02-10,0,5404367
KOR,2021-02-11,0,5404367
KOR,2021-02-12,24114,5428481
KOR,2021-02-13,0,5428481
KOR,2021-02-14,0,5428481
KOR,2021-02-15,20828,5449309
KOR,2021-02-16,53879,5503188
KOR,2021-02-17,51564,5554752
KOR,2021-02-18,44337,5599089
KOR,2021-02-19,42382,5641471
KOR,2021-02-20,39618,5681089
KOR,2021-02-21,23490,5704579
KOR,2021-02-22,18699,5723278
KOR,2021-02-23,41931,5765209
KOR,2021-02-24,37386,5802595
KOR,2021-02-25,46542,5849137
KOR,2021-02-26,38582,5887719
KOR,2021-02-27,37102,5924821
KOR,2021-02-28,17891,5942712
KOR,2021-03-01,15893,5958605
KOR,2021-03-02,16534,5975139
KOR,2021-03-03,41792,6016931
KOR,2021-03-04,41475,6058406
KOR,2021-03-05,33493,6091899
KOR,2021-03-06,31468,6123367
KOR,2021-03-07,19958,6143325
KOR,2021-03-08,17685,6161010
KOR,2021-03-09,0,6161010
KOR,2021-03-10,0,6161010
KOR,2021-03-11,0,6161010
KOR,2021-03-12,0,6161010
KOR,2021-03-13,0,6161010
KOR,2021-03-14,0,6161010
KOR,2021-03-15,0,6161010
KOR,2021-03-16,0,6161010
KOR,2021-03-17,0,6161010
KOR,2021-03-18,0,6161010
KOR,2021-03-19,0,6161010
KOR,2021-03-20,0,6161010
KOR,2021-03-21,0,6161010
KOR,2021-03-22,0,6161010
KOR,2021-03-23,47986,6208996
KOR,2021-03-24,0,6208996
KOR,2021-03-25,0,6208996
KOR,2021-03-26,53118,6262114
KOR,2021-03-27,45400,6307514
KOR,2021-03-28,19597,6327111
KOR,2021-03-29,20402,6347513
KOR,2021-03-30,48182,6395695
KOR,2021-03-31,50923,6446618
KOR,2021-04-01,42146,6488764
KOR,2021-04-02,38899,6527663
KOR,2021-04-03,36770,6564433
KOR,2021-04-04,15364,6579797
KOR,2021-04-05,18646,6598443
KOR,2021-04-06,53812,6652255
KOR,2021-04-07,49390,6701645
KOR,2021-04-08,42902,6744547
KOR,2021-04-09,42774,6787321
KOR,2021-04-10,39415,6826736
KOR,2021-04-11,21007,6847743
KOR,2021-04-12,19912,6867655
KOR,2021-04-13,57400,6925055
KOR,2021-04-14,55826,6980881
KOR,2021-04-15,50144,7031025
KOR,2021-04-16,41544,7072569
KOR,2021-04-17,0,7072569
KOR,2021-04-18,0,7072569
KOR,2021-04-19,0,7072569
KOR,2021-04-20,47944,7120513
KOR,2021-04-21,38381,7158894
KOR,2021-04-22,39983,7198877
KOR,2021-04-23,43225,7242102
KOR,2021-04-24,41063,7283165
KOR,2021-04-25,22577,7305742
KOR,2021-04-26,17664,7323406
KOR,2021-04-27,50206,7373612
KOR,2021-04-28,44231,7417843
KOR,2021-04-29,36055,7453898
KOR,2021-04-30,40394,7494292
KOR,2021-05-01,32395,7526687
KOR,2021-05-02,13451,7540138
KOR,2021-05-03,14677,7554815
KOR,2021-05-04,52755,7607570
KOR,2021-05-05,36015,7643585
KOR,2021-05-06,18863,7662448
KOR,2021-05-07,38521,7700969
KOR,2021-05-08,38449,7739418
KOR,2021-05-09,13584,7753002
KOR,2021-05-10,14170,7767172
KOR,2021-05-11,40995,7808167
KOR,2021-05-12,37604,7845771
KOR,2021-05-13,36376,7882147
KOR,2021-05-14,32447,7914594
KOR,2021-05-15,33795,7948389
KOR,2021-05-16,15073,7963462
KOR,2021-05-17,16545,7980007
KOR,2021-05-18,40095,8020102
KOR,2021-05-19,32559,8052661
KOR,2021-05-20,14335,8066996
KOR,2021-05-21,34479,8101475
KOR,2021-05-22,30444,8131919
KOR,2021-05-23,10656,8142575
KOR,2021-05-24,18845,8161420
KOR,2021-05-25,42720,8204140
KOR,2021-05-26,32760,8236900
KOR,2021-05-27,34645,8271545
KOR,2021-05-28,36550,8308095
KOR,2021-05-29,30217,8338312
KOR,2021-05-30,11320,8349632
KOR,2021-05-31,12084,8361716
KOR,2021-06-01,37585,8399301
KOR,2021-06-02,34643,8433944
KOR,2021-06-03,37069,8471013
KOR,2021-06-04,34978,8505991
KOR,2021-06-05,31310,8537301
KOR,2021-06-06,14442,8551743
KOR,2021-06-07,12539,8564282
KOR,2021-06-08,33553,8597835
KOR,2021-06-09,44035,8641870
KOR,2021-06-10,33176,8675046
KOR,2021-06-11,30776,8705822
KOR,2021-06-12,41024,8746846
KOR,2021-06-13,10055,8756901
KOR,2021-06-14,13683,8770584
KOR,2021-06-15,30733,8801317
KOR,2021-06-16,37814,8839131
KOR,2021-06-17,25897,8865028
KOR,2021-06-18,31694,8896722
KOR,2021-06-19,26222,8922944
KOR,2021-06-20,10139,8933083
KOR,2021-06-21,13042,8946125
KOR,2021-06-22,35302,8981427
KOR,2021-06-23,27242,9008669
KOR,2021-06-24,37653,9046322
KOR,2021-06-25,26546,9072868
KOR,2021-06-26,36586,9109454
KOR,2021-06-27,11359,9120813
KOR,2021-06-28,13784,9134597
KOR,2021-06-29,32797,9167394
SSD,2020-08-27,0,0
SSD,2020-08-28,0,0
SSD,2020-08-29,0,0
SSD,2020-08-30,0,0
SSD,2020-08-31,0,0
SSD,2020-09-01,0,0
SSD,2020-09-02,0,0
SSD,2020-09-03,219,219
SSD,2020-09-04,434,653
SSD,2020-09-05,0,653
SSD,2020-09-06,0,653
SSD,2020-09-07,150,803
SSD,2020-09-08,116,919
SSD,2020-09-09,0,919
SSD,2020-09-10,0,919
SSD,2020-09-11,0,919
SSD,2020-09-12,0,919
SSD,2020-09-13,0,919
SSD,2020-09-14,0,919
SSD,2020-09-15,0,919
SSD,2020-09-16,0,919
SSD,2020-09-17,0,919
SSD,2020-09-18,470,1389
SSD,2020-09-19,0,1389
SSD,2020-09-20,0,1389
SSD,2020-09-21,0,1389
SSD,2020-09-22,0,1389
SSD,2020-09-23,0,1389
SSD,2020-09-24,0,1389
SSD,2020-09-25,0,1389
SSD,2020-09-26,0,1389
SSD,2020-09-27,0,1389
SSD,2020-09-28,0,1389
SSD,2020-09-29,0,1389
SSD,2020-09-30,0,1389
SSD,2020-10-01,0,1389
SSD,2020-10-02,0,1389
SSD,2020-10-03,0,1389
SSD,2020-10-04,0,1389
SSD,2020-10-05,0,1389
SSD,2020-10-06,569,1958
SSD,2020-10-07,360,2318
SSD,2020-10-08,0,2318
SSD,2020-10-09,0,2318
SSD,2020-10-10,0,2318
SSD,2020-10-11,0,2318
SSD,2020-10-12,0,2318
SSD,2020-10-13,0,2318
SSD,2020-10-14,435,2753
SSD,2020-10-15,518,3271
SSD,2020-10-16,0,3271
SSD,2020-10-17,0,3271
SSD,2020-10-18,420,3691
SSD,2020-10-19,0,3691
SSD,2020-10-20,0,3691
SSD,2020-10-21,604,4295
SSD,2020-10-22,546,4841
SSD,2020-10-23,415,5256
SSD,2020-10-24,247,5503
SSD,2020-10-25,0,5503
SSD,2020-10-26,0,5503
SSD,2020-10-27,182,5685
SSD,2020-10-28,597,6282
SSD,2020-10-29,814,7096
SSD,2020-10-30,0,7096
SSD,2020-10-31,0,7096
SSD,2020-11-01,410,7506
SSD,2020-11-02,305,7811
SSD,2020-11-03,531,8342
SSD,2020-11-04,0,8342
SSD,2020-11-05,0,8342
SSD,2020-11-06,0,8342
SSD,2020-11-07,0,8342
SSD,2020-11-08,0,8342
SSD,2020-11-09,0,8342
SSD,2020-11-10,0,8342
SSD,2020-11-11,0,8342
SSD,2020-11-12,874,9216
SSD,2020-11-13,542,9758
SSD,2020-11-14,0,9758
SSD,2020-11-15,0,9758
SSD,2020-11-16,412,10170
SSD,2020-11-17,0,10170
SSD,2020-11-18,0,10170
SSD,2020-11-19,735,10905
SSD,2020-11-20,0,10905
SSD,2020-11-21,0,10905
SSD,2020-11-22,0,10905
SSD,2020-11-23,381,11286
SSD,2020-11-24,0,11286
SSD,2020-11-25,0,11286
SSD,2020-11-26,585,11871
SSD,2020-11-27,652,12523
SSD,2020-11-28,0,12523
SSD,2020-11-29,0,12523
SSD,2020-11-30,505,13028
SSD,2020-12-01,596,13624
SSD,2020-12-02,0,13624
SSD,2020-12-03,0,13624
SSD,2020-12-04,863,14487
SSD,2020-12-05,0,14487
SSD,2020-12-06,0,14487
SSD,2020-12-07,0,14487
SSD,2020-12-08,0,14487
SSD,2020-12-09,0,14487
SSD,2020-12-10,0,14487
SSD,2020-12-11,0,14487
SSD,2020-12-12,0,14487
SSD,2020-12-13,0,14487
SSD,2020-12-14,0,14487
SSD,2020-12-15,0,14487
SSD,2020-12-16,0,14487
SSD,2020-12-17,0,14487
SSD,2020-12-18,266,14753
SSD,2020-12-19,0,14753
SSD,2020-12-20,0,14753
SSD,2020-12-21,7340,22093
SSD,2020-12-22,684,22777
SSD,2020-12-23,0,22777
SSD,2020-12-24,0,22777
SSD,2020-12-25,0,22777
SSD,2020-12-26,0,22777
SSD,2020-12-27,0,22777
SSD,2020-12-28,0,22777
SSD,2020-12-29,0,22777
SSD,2020-12-30,0,22777
SSD,2020-12-31,260,23037
SSD,2021-01-01,0,23037
SSD,2021-01-02,0,23037
SSD,2021-01-03,0,23037
SSD,2021-01-04,0,23037
SSD,2021-01-05,0,23037
SSD,2021-01-06,0,23037
SSD,2021-01-07,0,23037
SSD,2021-01-08,0,23037
SSD,2021-01-09,0,23037
SSD,2021-01-10,363,23400
SSD,2021-01-11,201,23601
SSD,2021-01-12,0,23601
SSD,2021-01-13,0,23601
SSD,2021-01-14,0,23601
SSD,2021-01-15,0,23601
SSD,2021-01-16,0,23601
SSD,2021-01-17,0,23601
SSD,2021-01-18,0,23601
SSD,2021-01-19,407,24008
SSD,2021-01-20,400,24408
SSD,2021-01-21,0,24408
SSD,2021-01-22,0,24408
SSD,2021-01-23,0,24408
SSD,2021-01-24,0,24408
SSD,2021-01-25,0,24408
SSD,2021-01-26,0,24408
SSD,2021-01-27,0,24408
SSD,2021-01-28,0,24408
SSD,2021-01-29,0,24408
SSD,2021-01-30,0,24408
SSD,2021-01-31,0,24408
SSD,2021-02-01,0,24408
SSD,2021-02-02,0,24408
SSD,2021-02-03,0,24408
SSD,2021-02-04,0,24408
SSD,2021-02-05,0,24408
SSD,2021-02-06,0,24408
SSD,2021-02-07,0,24408
SSD,2021-02-08,0,24408
SSD,2021-02-09,0,24408
SSD,2021-02-10,0,24408
SSD,2021-02-11,859,25267
SSD,2021-02-12,0,25267
SSD,2021-02-13,0,25267
SSD,2021-02-14,0,25267
SSD,2021-02-15,472,25739
SSD,2021-02-16,854,26593
SSD,2021-02-17,0,26593
SSD,2021-02-18,0,26593
SSD,2021-02-19,872,27465
SSD,2021-02-20,703,28168
SSD,2021-02-21,1514,29682
SSD,2021-02-22,694,30376
SSD,2021-02-23,759,31135
SSD,2021-02-24,553,31688
SSD,2021-02-25,1172,32860
SSD,2021-02-26,1121,33981
SSD,2021-02-27,938,34919
SSD,2021-02-28,521,35440
SSD,2021-03-01,988,36428
SSD,2021-03-02,1030,37458
SSD,2021-03-03,0,37458
SSD,2021-03-04,0,37458
SSD,2021-03-05,882,38340
SSD,2021-03-06,731,39071
SSD,2021-03-07,719,39790
SSD,2021-03-08,0,39790
SSD,2021-03-09,0,39790
SSD,2021-03-10,0,39790
SSD,2021-03-11,0,39790
SSD,2021-03-12,0,39790
SSD,2021-03-13,0,39790
SSD,2021-03-14,0,39790
SSD,2021-03-15,0,39790
SSD,2021-03-16,0,39790
SSD,2021-03-17,0,39790
SSD,2021-03-18,0,39790
SSD,2021-03-19,0,39790
SSD,2021-03-20,0,39790
SSD,2021-03-21,0,39790
SSD,2021-03-22,0,39790
SSD,2021-03-23,0,39790
SSD,2021-03-24,0,39790
SSD,2021-03-25,0,39790
SSD,2021-03-26,892,40682
SSD,2021-03-27,489,41171
SSD,2021-03-28,0,41171
SSD,2021-03-29,0,41171
SSD,2021-03-30,0,41171
SSD,2021-03-31,0,41171
SSD,2021-04-01,0,41171
SSD,2021-04-02,0,41171
SSD,2021-04-03,389,41560
SSD,2021-04-04,558,42118
SSD,2021-04-05,335,42453
SSD,2021-04-06,525,42978
SSD,2021-04-07,594,43572
SSD,2021-04-08,943,44515
SSD,2021-04-09,832,45347
SSD,2021-04-10,605,45952
SSD,2021-04-11,467,46419
SSD,2021-04-12,456,46875
SSD,2021-04-13,627,47502
SSD,2021-04-14,701,48203
SSD,2021-04-15,0,48203
SSD,2021-04-16,0,48203
SSD,2021-04-17,0,48203
SSD,2021-04-18,0,48203
SSD,2021-04-19,0,48203
SSD,2021-04-20,538,48741
SSD,2021-04-21,0,48741
SSD,2021-04-22,0,48741
SSD,2021-04-23,889,49630
SSD,2021-04-24,548,50178
SSD,2021-04-25,518,50696
SSD,2021-04-26,0,50696
SSD,2021-04-27,0,50696
SSD,2021-04-28,677,51373
SSD,2021-04-29,0,51373
SSD,2021-04-30,0,51373
SSD,2021-05-01,0,51373
SSD,2021-05-02,0,51373
SSD,2021-05-03,0,51373
SSD,2021-05-04,0,51373
SSD,2021-05-05,547,51920
SSD,2021-05-06,724,52644
SSD,2021-05-07,755,53399
SSD,2021-05-08,0,53399
SSD,2021-05-09,0,53399
SSD,2021-05-10,402,53801
SSD,2021-05-11,0,53801
SSD,2021-05-12,0,53801
SSD,2021-05-13,508,54309
SSD,2021-05-14,410,54719
SSD,2021-05-15,0,54719
SSD,2021-05-16,0,54719
SSD,2021-05-17,0,54719
SSD,2021-05-18,0,54719
SSD,2021-05-19,0,54719
SSD,2021-05-20,0,54719
SSD,2021-05-21,0,54719
SSD,2021-05-22,0,54719
SSD,2021-05-23,0,54719
SSD,2021-05-24,0,54719
SSD,2021-05-25,0,54719
SSD,2021-05-26,0,54719
ESP,2020-04-13,0,0
ESP,2020-04-14,0,0
ESP,2020-04-15,0,0
ESP,2020-04-16,0,0
ESP,2020-04-17,0,0
ESP,2020-04-18,0,0
ESP,2020-04-19,0,0
ESP,2020-04-20,0,0
ESP,2020-04-21,0,0
ESP,2020-04-22,0,0
ESP,2020-04-23,0,0
ESP,2020-04-24,0,0
ESP,2020-04-25,0,0
ESP,2020-04-26,0,0
ESP,2020-04-27,0,0
ESP,2020-04-28,0,0
ESP,2020-04-29,0,0
ESP,2020-04-30,0,0
ESP,2020-05-01,0,0
ESP,2020-05-02,0,0
ESP,2020-05-03,0,0
ESP,2020-05-04,0,0
ESP,2020-05-05,0,0
ESP,2020-05-06,0,0
ESP,2020-05-07,0,0
ESP,2020-05-08,0,0
ESP,2020-05-09,0,0
ESP,2020-05-10,0,0
ESP,2020-05-11,0,0
ESP,2020-05-12,0,0
ESP,2020-05-13,0,0
ESP,2020-05-14,0,0
ESP,2020-05-15,0,0
ESP,2020-05-16,0,0
ESP,2020-05-17,0,0
ESP,2020-05-18,0,0
ESP,2020-05-19,0,0
ESP,2020-05-20,0,0
ESP,2020-05-21,0,0
ESP,2020-05-22,0,0
ESP,2020-05-23,0,0
ESP,2020-05-24,0,0
ESP,2020-05-25,0,0
ESP,2020-05-26,0,0
ESP,2020-05-27,0,0
ESP,2020-05-28,0,0
ESP,2020-05-29,0,0
ESP,2020-05-30,0,0
ESP,2020-05-31,0,0
ESP,2020-06-01,0,0
ESP,2020-06-02,0,0
ESP,2020-06-03,0,0
ESP,2020-06-04,0,0
ESP,2020-06-05,0,0
ESP,2020-06-06,0,0
ESP,2020-06-07,0,0
ESP,2020-06-08,0,0
ESP,2020-06-09,0,0
ESP,2020-06-10,0,0
ESP,2020-06-11,0,0
ESP,2020-06-12,0,0
ESP,2020-06-13,0,0
ESP,2020-06-14,0,0
ESP,2020-06-15,0,0
ESP,2020-06-16,0,0
ESP,2020-06-17,0,0
ESP,2020-06-18,0,0
ESP,2020-06-19,0,0
ESP,2020-06-20,0,0
ESP,2020-06-21,0,0
ESP,2020-06-22,0,0
ESP,2020-06-23,0,0
ESP,2020-06-24,0,0
ESP,2020-06-25,0,0
ESP,2020-06-26,0,0
ESP,2020-06-27,0,0
ESP,2020-06-28,0,0
ESP,2020-06-29,0,0
ESP,2020-06-30,0,0
ESP,2020-07-01,0,0
ESP,2020-07-02,0,0
ESP,2020-07-03,0,0
ESP,2020-07-04,0,0
ESP,2020-07-05,0,0
ESP,2020-07-06,0,0
ESP,2020-07-07,0,0
ESP,2020-07-08,0,0
ESP,2020-07-09,0,0
ESP,2020-07-10,0,0
ESP,2020-07-11,0,0
ESP,2020-07-12,0,0
ESP,2020-07-13,0,0
ESP,2020-07-14,0,0
ESP,2020-07-15,0,0
ESP,2020-07-16,0,0
ESP,2020-07-17,0,0
ESP,2020-07-18,0,0
ESP,2020-07-19,0,0
ESP,2020-07-20,0,0
ESP,2020-07-21,0,0
ESP,2020-07-22,0,0
ESP,2020-07-23,0,0
ESP,2020-07-24,0,0
ESP,2020-07-25,0,0
ESP,2020-07-26,0,0
ESP,2020-07-27,0,0
ESP,2020-07-28,0,0
ESP,2020-07-29,0,0
ESP,2020-07-30,0,0
ESP,2020-07-31,0,0
ESP,2020-08-01,0,0
ESP,2020-08-02,0,0
ESP,2020-08-03,0,0
ESP,2020-08-04,0,0
ESP,2020-08-05,0,0
ESP,2020-08-06,0,0
ESP,2020-08-07,0,0
ESP,2020-08-08,0,0
ESP,2020-08-09,0,0
ESP,2020-08-10,0,0
ESP,2020-08-11,0,0
ESP,2020-08-12,0,0
ESP,2020-08-13,0,0
ESP,2020-08-14,0,0
ESP,2020-08-15,0,0
ESP,2020-08-16,0,0
ESP,2020-08-17,0,0
ESP,2020-08-18,0,0
ESP,2020-08-19,0,0
ESP,2020-08-20,0,0
ESP,2020-08-21,0,0
ESP,2020-08-22,0,0
ESP,2020-08-23,0,0
ESP,2020-08-24,0,0
ESP,2020-08-25,0,0
ESP,2020-08-26,0,0
ESP,2020-08-27,0,0
ESP,2020-08-28,0,0
ESP,2020-08-29,0,0
ESP,2020-08-30,0,0
ESP,2020-08-31,0,0
ESP,2020-09-01,0,0
ESP,2020-09-02,0,0
ESP,2020-09-03,0,0
ESP,2020-09-04,0,0
ESP,2020-09-05,0,0
ESP,2020-09-06,0,0
ESP,2020-09-07,0,0
ESP,2020-09-08,0,0
ESP,2020-09-09,0,0
ESP,2020-09-10,0,0
ESP,2020-09-11,0,0
ESP,2020-09-12,0,0
ESP,2020-09-13,0,0
ESP,2020-09-14,0,0
ESP,2020-09-15,0,0
ESP,2020-09-16,0,0
ESP,2020-09-17,0,0
ESP,2020-09-18,0,0
ESP,2020-09-19,0,0
ESP,2020-09-20,0,0
ESP,2020-09-21,0,0
ESP,2020-09-22,0,0
ESP,2020-09-23,0,0
ESP,2020-09-24,0,0
ESP,2020-09-25,0,0
ESP,2020-09-26,0,0
ESP,2020-09-27,0,0
ESP,2020-09-28,0,0
ESP,2020-09-29,0,0
ESP,2020-09-30,0,0
ESP,2020-10-01,0,0
ESP,2020-10-02,0,0
ESP,2020-10-03,0,0
ESP,2020-10-04,0,0
ESP,2020-10-05,0,0
ESP,2020-10-06,0,0
ESP,2020-10-07,0,0
ESP,2020-10-08,0,0
ESP,2020-10-09,0,0
ESP,2020-10-10,0,0
